customer_key,customer_id,customer_name,segment,city,state,country,postal_code
1022,Dl-3600,Dorris liebe,Corporate,Kozan,Adana,Turkey,
1023,DL-2865,Dan Lawera,Consumer,Kassala,Fars,Iran,
1024,CM-2445,Chuck Magee,Consumer,Dakar,Dakar,Israel,
1025,DB-13270,Deborah Brumfield,Home Office,Surabaya,Jawa Timur,United States,2908.0
1026,EB-4110,Eugene Barchas,Consumer,Istanbul,Istanbul,Nigeria,
1027,BD-11620,Brian DeCherney,Consumer,Manila,National Capital,Philippines,19120.0
1028,MN-7935,Michael Nguyen,Consumer,Gaziantep,Gaziantep,Turkey,
1029,DB-2910,Daniel Byrd,Home Office,Ndola,Brest,Belarus,
1030,LH-7155,Logan Haushalter,Consumer,Chelyabinsk,Chelyabinsk,Russia,
1031,JS-5940,Joni Sundaresam,Home Office,Kars,Kars,Turkey,
1032,GH-4410,Gary Hansen,Home Office,Orsha,Mpumalanga,Belarus,
1033,SC-10380,Shahid Collister,Consumer,Mahajanga,Boeny,Madagascar,
1034,SL-10155,Sara Luxemburg,Home Office,Arbil,Arbil,Ukraine,
1035,EK-3795,Eileen Kiefer,Home Office,Dayr az Zawr,Dayr Az Zawr,Syria,
1036,PH-8790,Patricia Hirasaki,Home Office,Irkutsk,Irkutsk,Democratic Republic of the Congo,
1037,HD-4785,Harold Dahlen,Home Office,Cape Town,Kasai-Oriental,Democratic Republic of the Congo,
1038,CM-2190,Charlotte Melton,Consumer,Gyor,Gyor,Hungary,
1039,AR-570,Anemone Ratner,Consumer,Kindu,Maniema,Democratic Republic of the Congo,
1040,BT-1305,Beth Thompson,Home Office,Bulawayo,Bulawayo,Zimbabwe,
1041,MH-7785,Maya Herman,Corporate,Bene Beraq,Gauteng,Democratic Republic of the Congo,
1042,SC-10260,Scott Cohen,Corporate,Istanbul,Istanbul,Turkey,
1043,LW-7125,Liz Willingham,Consumer,Istanbul,Coast,Kenya,
1044,SM-10905,Susan MacKendrick,Consumer,Qom,Qom,Iran,
1045,TT-21265,Tim Taslimi,Corporate,Valencia,Carabobo,El Salvador,10024.0
1046,EJ-3720,Ed Jacobs,Consumer,Behbahan,Khuzestan,Iran,
1047,RS-9765,Roland Schwarz,Corporate,Ufa,Bashkortostan,Russia,
1048,EM-4095,Eudokia Martin,Corporate,Antananarivo,Analamanga,Madagascar,
1049,AJ-10960,Astrea Jones,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,10035.0
1050,BD-1770,Bryan Davis,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Turkey,
1051,BE-1410,Bobby Elias,Consumer,Dakar,Dakar,Senegal,
1052,KC-6255,Karen Carlisle,Corporate,Temirtau,Qaraghandy,Kazakhstan,
1053,DV-3045,Darrin Van Huff,Corporate,Izmir,Izmir,Turkey,
1054,JD-5895,Jonathan Doherty,Corporate,Mississauga,Ontario,Canada,
1055,JM-5865,John Murray,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,
1056,JK-5205,Jamie Kunitz,Consumer,Chisinau,Chisinau,Moldova,
1057,CL-2700,Craig Leslie,Home Office,Abidjan,Al Bahr Al Ahmar,Cote d'Ivoire,
1058,GG-4650,Greg Guthrie,Corporate,Ulan Bator,Ulaanbaatar,Mongolia,
1059,LS-6945,Linda Southworth,Corporate,Alexandria,Al Iskandariyah,Egypt,
1060,JL-5850,John Lucas,Consumer,Denizli,Denizli,Turkey,
1061,VP-11760,Victoria Pisteka,Corporate,Kaluga,Kaluga,Russia,
1062,NF-8595,Nicole Fjeld,Home Office,Algiers,Alger,Algeria,
1063,LE-16810,Laurel Elliston,Consumer,Dorsten,Cantabria,Spain,60653.0
1064,JJ-5445,Jennifer Jackson,Consumer,Istanbul,Istanbul,Turkey,
1065,CS-2130,Chad Sievert,Consumer,Kananga,Kasai-Occidental,Democratic Republic of the Congo,
1066,BM-1575,Brendan Murry,Corporate,Maputo,Cidade De Maputo,Mozambique,
1067,AC-615,Ann Chong,Corporate,Vienna,Vienna,Austria,
1068,HG-5025,Hunter Glantz,Consumer,Alexandria,Al Iskandariyah,Egypt,
1069,TB-11400,Tom Boeckenhauer,Consumer,Khomeynishahr,Esfahan,Iran,
1070,RB-9330,Randy Bradley,Consumer,Donets'k,Donetsk,Ukraine,
1071,JP-5460,Jennifer Patt,Corporate,Baghdad,Baghdad,Iran,
1072,JL-5175,James Lanier,Home Office,Jerusalem,Jerusalem,Israel,
1073,AA-315,Alex Avila,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Turkey,
1074,TS-11370,Todd Sumrall,Corporate,Slupsk,Pomerania,Poland,
1075,SS-10140,Saphhira Shifley,Corporate,Ulan Bator,Ulaanbaatar,Mongolia,
1076,DP-3000,Darren Powers,Consumer,Kaluga,Kaluga,Russia,
1077,JS-5685,Jim Sink,Corporate,Ufa,Bashkortostan,Russia,
1078,PW-19240,Pierre Wener,Consumer,Jakarta,Delaware,United States,19805.0
1079,NW-8400,Natalie Webber,Consumer,Ankara,Ankara,Turkey,
1080,TS-11340,Toby Swindell,Consumer,Bissau,Bissau,Guinea-Bissau,
1081,JH-5985,Joseph Holt,Consumer,Namangan,Namangan,Uzbekistan,
1082,NG-8355,Nat Gilpin,Corporate,Bacau,Bacau,Canada,
1083,FP-14320,Frank Preis,Consumer,Morelia,Michoacán,United States,10009.0
1084,SH-20395,Shahid Hopkins,Consumer,Xi'an,Shaanxi,United States,28540.0
1085,JP-16135,Julie Prescott,Home Office,Bilbao,Basque Country,United States,31907.0
1086,JM-5250,Janet Martin,Consumer,Bur Sudan,Red Sea,Sudan,
1087,MA-7995,Michelle Arnett,Home Office,Nigde,Nigde,Turkey,
1088,DR-2940,Daniel Raglin,Home Office,Algiers,Alger,Algeria,
1089,BF-1020,Barry Französisch,Corporate,Diyarbakir,Diyarbakir,Turkey,
1090,CS-2400,Christopher Schild,Home Office,Djibouti,Banaadir,Djibouti,
1091,JM-15535,Jessica Myrick,Consumer,Thane,Maharashtra,India,10035.0
1092,JS-15940,Joni Sundaresam,Home Office,Amsterdam,Castile-La Mancha,United States,43130.0
1093,AF-870,Art Ferguson,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,
1094,NP-8670,Nora Paige,Consumer,Kharkiv,Kharkiv,Georgia,
1095,SU-10665,Stephanie Ulpright,Home Office,Jinja,Jinja,Uganda,
1096,RD-9585,Rob Dowd,Consumer,Khartoum,Khartoum,Sudan,
1097,TP-21565,Tracy Poddar,Corporate,Eugene,Oregon,United States,97405.0
1098,LA-6780,Laura Armstrong,Corporate,Soweto,Gauteng,South Africa,
1099,LH-7020,Lisa Hazard,Consumer,Lome,Maritime,Togo,
1100,JE-5475,Jeremy Ellison,Consumer,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,
1101,ES-4080,Erin Smith,Corporate,Annaba,Annaba,Algeria,
1102,EM-4140,Eugene Moren,Home Office,Nairobi,Nairobi,Kenya,
1103,DS-13030,Darrin Sayre,Home Office,Aurora,Colorado,United States,80013.0
1104,ZD-11925,Zuschuss Donatelli,Consumer,Dakar,Dakar,Senegal,
1105,JO-5550,Jesus Ocampo,Home Office,Lome,Maritime,Togo,
1106,TB-11595,Troy Blackwell,Consumer,Chelyabinsk,Chelyabinsk,Russia,
1107,GM-4500,Gene McClure,Consumer,Baghdad,Baghdad,Angola,
1108,DD-3570,Dorothy Dickinson,Consumer,Haifa,Haifa,Israel,
1109,FH-4365,Fred Hopkins,Corporate,Etimesgut,Ankara,Turkey,
1110,MK-18160,Mike Kennedy,Consumer,Seoul,Seoul,United States,94122.0
1111,NM-8445,Nathan Mautz,Home Office,Pila,Greater Poland,Poland,
1112,JF-5355,Jay Fein,Consumer,Bornova,Izmir,Turkey,
1113,BF-975,Barbara Fisher,Corporate,Jeddah,Makkah,Saudi Arabia,
1114,SS-20875,Sung Shariari,Consumer,Dallas,Florida,United States,33180.0
1115,PF-9165,Philip Fox,Consumer,Boghni,Gauteng,Algeria,
1116,SV-10365,Seth Vernon,Consumer,Vancouver,British Columbia,Canada,
1117,BB-10990,Barry Blumstein,Corporate,Port Moresby,National Capital,United States,78207.0
1118,PW-9240,Pierre Wener,Consumer,Durban,Kwazulu-natal,South Africa,
1119,JF-15490,Jeremy Farry,Consumer,Brisbane,California,United States,94122.0
1120,CW-1905,Carl Weiss,Home Office,Beirut,Beirut,Angola,
1121,LC-7140,Logan Currie,Consumer,Basra,Al Basrah,Canada,
1122,HK-4890,Heather Kirkland,Corporate,Kryvyy Rih,Dnipropetrovs'k,Turkey,
1123,BT-1440,Bobby Trafton,Consumer,Istanbul,Istanbul,Turkey,
1124,RD-19810,Ross DeVincentis,Home Office,Adelaide,Illinois,United States,40475.0
1125,KL-6645,Ken Lonsdale,Consumer,Soweto,Gauteng,South Africa,
1126,VG-11805,Vivek Grady,Corporate,Baghdad,Baghdad,Iraq,
1127,PF-9225,Phillip Flathmann,Consumer,Istanbul,Istanbul,Turkey,
1128,AB-15,Aaron Bergman,Consumer,Mufulira,Copperbelt,Ukraine,
1129,LW-6990,Lindsay Williams,Corporate,Kayseri,Kayseri,Turkey,
1130,PS-8970,Paul Stevenson,Home Office,Istanbul,Istanbul,Turkey,
1131,LW-17125,Liz Willingham,Consumer,Guayaquil,Ile-de-France,France,23464.0
1132,MC-7590,Matt Collister,Corporate,Makhachkala,Dagestan,Russia,
1133,JO-15550,Jesus Ocampo,Home Office,Chester,Pennsylvania,United States,19013.0
1134,SJ-10125,Sanjit Jacobs,Home Office,Riyadh,Ar Riyad,Saudi Arabia,
1135,SS-20515,Shirley Schmidt,Home Office,Santo Domingo,Santo Domingo,United States,40214.0
1136,RB-19645,Robert Barroso,Corporate,Dortmund,Artibonite,United States,38109.0
1137,BP-1050,Barry Pond,Corporate,Abidjan,Istanbul,Turkey,
1138,PG-8895,Paul Gonzalez,Consumer,Baghdad,Baghdad,Iraq,
1139,RM-19750,Roland Murray,Consumer,Tlalpan,Distrito Federal,Australia,10011.0
1140,KM-6225,Kalyca Meade,Corporate,Bursa,Bursa,Croatia,
1141,AH-120,Adrian Hane,Home Office,Cairo,Al Qahirah,Egypt,
1142,BM-1785,Bryan Mills,Consumer,Marrakech,Marrakech-Tensift-El Haouz,Algeria,
1143,NR-8550,Nick Radford,Consumer,Tangier,Tanger-Tétouan,Morocco,
1144,EB-14170,Evan Bailliet,Consumer,Bogotá,Bogota,United States,98115.0
1145,PB-19150,Philip Brown,Consumer,Los Angeles,California,United States,90004.0
1146,TP-11130,Theone Pippenger,Consumer,Pretoria,Gauteng,South Africa,
1147,KN-6450,Kean Nguyen,Corporate,Istanbul,Istanbul,Turkey,
1148,RD-9720,Roger Demir,Consumer,Baghdad,Baghdad,Democratic Republic of the Congo,
1149,RS-9870,Roy Skaria,Home Office,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,
1150,EB-3840,Ellis Ballard,Corporate,Vancouver,British Columbia,Canada,
1151,TC-21475,Tony Chapman,Home Office,Bangkok,Bangkok,United States,31907.0
1152,BH-1710,Brosina Hoffman,Consumer,Ramnicu Valcea,Valcea,Romania,
1153,MH-7620,Matt Hagelstein,Corporate,Garoua,Nord,Cameroon,
1154,PT-9090,Pete Takahito,Consumer,Cairo,Al Qahirah,Egypt,
1155,DC-2850,Dan Campbell,Consumer,Oshawa,Ontario,Canada,
1156,AG-900,Arthur Gainer,Consumer,Dar es Salaam,Dar Es Salaam,Nigeria,
1157,DC-12850,Dan Campbell,Consumer,Lima,Lima (city),United States,38109.0
1158,JF-5565,Jill Fjeld,Consumer,Hurghada,Al Bahr Al Ahmar,Egypt,
1159,SR-10740,Steven Roelle,Home Office,Sari,Mazandaran,Iran,
1160,MK-7905,Michael Kennedy,Corporate,Kahramanmaras,Kahramanmaras,Turkey,
1161,JK-5370,Jay Kimmel,Consumer,Luanda,Luanda,Angola,
1162,GM-4680,Greg Matthias,Consumer,Bishkek,Bishkek,Kyrgyzstan,
1163,PC-9000,Pauline Chand,Home Office,Thika,Central,Kenya,
1164,DL-3315,Delfina Latchford,Consumer,Meknes,Meknès-Tafilalet,Morocco,
1165,JL-5235,Janet Lee,Consumer,Laval,Quebec,Canada,
1166,BB-990,Barry Blumstein,Corporate,Bur Sudan,Red Sea,Sudan,
1167,RP-9390,Resi Pölking,Consumer,Bouake,Vallee Du Bandama,Cote d'Ivoire,
1168,ES-4020,Erica Smith,Consumer,Lagos,Lagos,Nigeria,
1169,MH-7455,Mark Hamilton,Consumer,Rybnik,Silesia,Bulgaria,
1170,JD-5790,John Dryer,Consumer,Jos,Plateau,Nigeria,
1171,DB-3270,Deborah Brumfield,Home Office,Annaba,Annaba,Algeria,
1172,PK-9075,Pete Kriz,Consumer,Istanbul,Istanbul,Turkey,
1173,NM-8520,Neoma Murray,Consumer,Termez,Surxondaryo,Uzbekistan,
1174,MO-7500,Mary O'Rourke,Consumer,Balikesir,Balikesir,Turkey,
1175,SG-10890,Susan Gilcrest,Corporate,Kigali,Kigali,Nigeria,
1176,MF-8250,Monica Federle,Corporate,Luts'k,Volyn,Ukraine,
1177,JG-5310,Jason Gross,Corporate,Ulan Bator,Ulaanbaatar,Mongolia,
1178,YS-11880,Yana Sorensen,Corporate,Sanandaj,Kordestan,Iran,
1179,FC-4245,Frank Carlisle,Home Office,Basra,Al Basrah,Iraq,
1180,BW-1110,Bart Watters,Corporate,Donets'k,Donetsk,Ukraine,
1181,BS-1590,Brendan Sweed,Corporate,Zagreb,Grad Zagreb,Croatia,
1182,CS-2460,Chuck Sachs,Consumer,Bulawayo,Bulawayo,Zimbabwe,
1183,MH-7290,Marc Harrigan,Home Office,Accra,Analamanga,Ghana,
1184,KE-6420,Katrina Edelman,Corporate,Istanbul,Gauteng,South Africa,
1185,AJ-780,Anthony Jacobs,Corporate,Lagos,Lagos,Nigeria,
1186,MM-7920,Michael Moore,Consumer,Cairo,Al Qahirah,Egypt,
1187,ML-8265,Muhammed Lee,Consumer,Istanbul,Istanbul,Turkey,
1188,RR-9315,Ralph Ritter,Consumer,Opole,Opole,Poland,
1189,JF-5490,Jeremy Farry,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,
1190,AG-765,Anthony Garverick,Home Office,Ngaoundere,Adamaoua,Turkey,
1191,DS-3030,Darrin Sayre,Home Office,Istanbul,Istanbul,Turkey,
1192,AH-75,Adam Hart,Corporate,Garoua,Nord,Cameroon,
1193,NB-18580,Nicole Brennan,Corporate,Nelson,Chaco,Argentina,19134.0
1194,KD-6270,Karen Daniels,Consumer,Izmir,Izmir,Turkey,
1195,MJ-7740,Max Jones,Consumer,Abidjan,Ankara,Turkey,
1196,DM-3525,Don Miller,Corporate,Kolwezi,Katanga,Democratic Republic of the Congo,
1197,GH-4665,Greg Hansen,Consumer,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,
1198,RM-9675,Robert Marley,Home Office,Gaziantep,Gaziantep,Turkey,
1199,TS-11610,Troy Staebel,Consumer,Zanjan,Zanjan,Iran,
1200,PR-8880,Patrick Ryan,Consumer,Calabar,Cross River,Nigeria,
1201,HP-4815,Harold Pawlan,Home Office,Cape Town,Kinshasa,Turkey,
1202,EC-4050,Erin Creighton,Consumer,Abidjan,Lagunes,Cote d'Ivoire,
1203,BF-1005,Barry Franz,Home Office,Niamey,Niamey,Niger,
1204,SC-10050,Sample Company A,Home Office,Maputo,Cidade De Maputo,Mozambique,
1205,DM-3345,Denise Monton,Corporate,Mardin,Mardin,Turkey,
1206,CD-2280,Christina DeMoss,Consumer,Mubi,Adamawa,Guinea,
1207,BP-1095,Bart Pistole,Corporate,Al Hillah,Babil,Iraq,
1208,TC-11475,Tony Chapman,Home Office,Istanbul,Istanbul,Canada,
1209,DW-3540,Don Weiss,Consumer,Adiyaman,Adiyaman,Turkey,
1210,BE-1455,Brad Eason,Home Office,Huambo,Huambo,Angola,
1211,AH-195,Alan Haines,Corporate,Mashhad,Razavi Khorasan,Iran,
1212,DO-3645,Doug O'Connell,Consumer,Calgary,Alberta,Canada,
1213,CA-2055,Cathy Armstrong,Home Office,Shushtar,Khuzestan,Iran,
1214,LP-7080,Liz Pelletier,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Cameroon,
1215,BN-1515,Bradley Nguyen,Consumer,Casablanca,Grand Casablanca,Iran,
1216,NK-8490,Neil Knudson,Home Office,Casablanca,Grand Casablanca,Morocco,
1217,AR-510,Andrew Roberts,Consumer,Denizli,Denizli,Turkey,
1218,VM-11835,Vivian Mathis,Consumer,Cairo,Al Qahirah,Egypt,
1219,TH-11115,Thea Hudgings,Corporate,Cape Town,Dar Es Salaam,Benin,
1220,AB-165,Alan Barnes,Consumer,Niamey,Masovia,Poland,
1221,LB-6735,Larry Blacks,Consumer,Ruda Slaska,Silesia,Poland,
1222,GA-4515,George Ashbrook,Consumer,Johannesburg,Gauteng,South Africa,
1223,DJ-3630,Doug Jacobs,Consumer,Eskisehir,Eskisehir,Turkey,
1224,LT-6765,Larry Tron,Consumer,Durban,Kwazulu-natal,South Africa,
1225,SG-10080,Sandra Glassco,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,
1226,TB-11175,Thomas Boland,Corporate,Shinyanga,Shinyanga,Tanzania,
1227,AP-915,Arthur Prichep,Consumer,Cairo,Al Qahirah,Egypt,
1228,ON-8715,Odella Nelson,Corporate,Batman,Batman,Turkey,
1229,SB-10290,Sean Braxton,Corporate,Adana,Adana,Turkey,
1230,AJ-795,Anthony Johnson,Corporate,Tarnow,Lesser Poland,Poland,
1231,TP-11565,Tracy Poddar,Corporate,Foumban,Ouest,Cameroon,
1232,ML-8040,Michelle Lonsdale,Corporate,Abidjan,Lagunes,Cote d'Ivoire,
1233,LC-6870,Lena Cacioppo,Consumer,Lagos,Lagos,Nigeria,
1234,AB-105,Adrian Barton,Consumer,Ankara,Ankara,Turkey,
1235,AW-840,Anthony Witt,Consumer,Izmir,Izmir,Turkey,
1236,JO-5280,Jas O'Carroll,Consumer,Ahvaz,Khuzestan,Iran,
1237,ME-7320,Maria Etezadi,Home Office,L'viv,L'viv,Nigeria,
1238,SW-10455,Shaun Weien,Consumer,Mashhad,Razavi Khorasan,Iran,
1239,LP-7095,Liz Preis,Consumer,St. Catharines,Ontario,Canada,
1240,DW-3195,David Wiener,Corporate,Baghdad,Baghdad,Iraq,
1241,SC-10770,Stewart Carmichael,Corporate,Corlu,Tekirdag,Turkey,
1242,HE-4800,Harold Engle,Corporate,Yaroslavl',Yaroslavl',Russia,
1243,DL-3495,Dionis Lloyd,Corporate,Ankara,Ankara,Turkey,
1244,EJ-4155,Eva Jacobs,Consumer,Al Mahallah al Kubra,Al Gharbiyah,Egypt,
1245,JH-6180,Justin Hirsh,Consumer,Baghdad,Baghdad,Iraq,
1246,DK-3150,David Kendrick,Corporate,Baghdad,Baghdad,Turkey,
1247,XP-11865,Xylona Preis,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,
1248,KT-6480,Kean Thornton,Consumer,Cairo,Al Qahirah,Egypt,
1249,MB-8085,Mick Brown,Consumer,Drogobych,L'viv,Nigeria,
1250,AR-345,Alex Russell,Corporate,Chingola,Copperbelt,Saudi Arabia,
1251,BD-1320,Bill Donatelli,Consumer,Lublin,Lublin,Poland,
1252,DP-3165,David Philippe,Consumer,Kano,Kano,Nigeria,
1253,KD-6495,Keith Dawkins,Corporate,Djougou,Donga,Benin,
1254,CK-2595,Clytie Kelty,Consumer,Hamadan,Hamadan,Iran,
1255,SB-10170,Sarah Bern,Consumer,Sincan,Ankara,Turkey,
1256,JJ-5760,Joel Jenkins,Home Office,Dar es Salaam,Dar Es Salaam,Saudi Arabia,
1257,GH-4485,Gene Hale,Corporate,Regina,Saskatchewan,Canada,
1258,DB-3555,Dorothy Badders,Corporate,Bur Sudan,Red Sea,Sudan,
1259,LB-6795,Laurel Beltran,Home Office,Maiduguri,Borno,Turkey,
1260,KT-6465,Kean Takahito,Consumer,Sale,Rabat-Salé-Zemmour-Zaer,Ukraine,
1261,GA-4725,Guy Armstrong,Consumer,Wadi as Sir,'Amman,Jordan,
1262,DK-3090,Dave Kipp,Consumer,Cairo,Al Qahirah,Egypt,
1263,SS-10590,Sonia Sunley,Consumer,Kumasi,Ashanti,Ghana,
1264,SD-10485,Shirley Daniels,Home Office,Khartoum,Khartoum,Sudan,
1265,TS-21085,Thais Sissman,Consumer,Mejicanos,San Salvador,El Salvador,32174.0
1266,RA-9945,Ryan Akin,Consumer,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,
1267,JO-5145,Jack O'Briant,Corporate,Antananarivo,Analamanga,Madagascar,
1268,LW-7215,Luke Weiss,Consumer,Casablanca,Grand Casablanca,Morocco,
1269,RB-9645,Robert Barroso,Corporate,Barika,Batna,Algeria,
1270,MV-7485,Mark Van Huff,Consumer,Ndola,Copperbelt,Zambia,
1271,BW-1200,Ben Wallace,Consumer,Khartoum,Khartoum,Sudan,
1272,CC-2610,Corey Catlett,Corporate,Samsun,Samsun,Turkey,
1273,BD-1560,Brendan Dodson,Home Office,Katowice,Silesia,Poland,
1274,CS-2505,Cindy Stewart,Consumer,Quelimane,Zambezia,Mozambique,
1275,VT-11700,Valerie Takahito,Home Office,Kaduna,Kaduna,Nigeria,
1276,MC-7845,Michael Chen,Consumer,Cape Town,Western Cape,South Africa,
1277,KH-6690,Kristen Hastings,Corporate,Istanbul,Istanbul,Turkey,
1278,VS-11820,Vivek Sundaresam,Consumer,Sofia,Sofiya-Grad,Bulgaria,
1279,NF-8475,Neil Französisch,Home Office,Calgary,Alberta,Canada,
1280,TB-11190,Thomas Brumley,Home Office,Baghdad,Baghdad,Iraq,
1281,TS-11205,Thomas Seio,Corporate,Ndola,Copperbelt,Zambia,
1282,TD-10995,Tamara Dahlen,Consumer,Izmir,Izmir,Turkey,
1283,EB-3750,Edward Becker,Corporate,Antakya,Hatay,Turkey,
1284,AH-690,Anna Häberlin,Corporate,Bulawayo,Bulawayo,Zimbabwe,
1285,TB-11280,Toby Braunhardt,Consumer,Calgary,Alberta,Canada,
1286,AM-705,Anne McFarland,Consumer,Abidjan,Homyel',Belarus,
1287,BD-1620,Brian DeCherney,Consumer,Arbil,Arbil,Iraq,
1288,KF-6285,Karen Ferguson,Home Office,Targu Mures,Mures,Romania,
1289,BE-1335,Bill Eplett,Home Office,Kampala,Kampala,Uganda,
1290,HA-4905,Helen Abelman,Consumer,Istanbul,Istanbul,Turkey,
1291,ND-8370,Natalie DeCherney,Consumer,Kisumu,Nyanza,Ukraine,
1292,AA-645,Anna Andreadi,Consumer,Onitsha,Anambra,Nigeria,
1293,CC-2430,Chuck Clark,Home Office,Saida,Saida,Algeria,
1294,PL-8925,Paul Lucas,Home Office,Ahvaz,Khuzestan,Iran,
1295,SO-10335,Sean O'Donnell,Consumer,Kinshasa,Dagestan,Democratic Republic of the Congo,
1296,AY-555,Andy Yotov,Corporate,Zahedan,Sistan Va Baluchestan,Iran,
1297,JB-6000,Joy Bell-,Consumer,Mecca,Makkah,Saudi Arabia,
1298,SN-10560,Skye Norling,Home Office,Lagos,Lagos,Nigeria,
1299,AH-465,Amy Hunt,Consumer,Stellenbosch,Western Cape,South Africa,
1300,HW-4935,Helen Wasserman,Corporate,Accra,Bacau,Iran,
1301,MC-7425,Mark Cousins,Corporate,Enugu,Enugu,Nigeria,
1302,BT-1680,Brian Thompson,Consumer,Idfu,Aswan,Egypt,
1303,MG-7650,Matthew Grinstein,Home Office,Roodepoort,Gauteng,South Africa,
1304,CB-2415,Christy Brittain,Consumer,Baghdad,Baghdad,Iraq,
1305,CK-2760,Cyma Kinney,Corporate,Thies Nones,Thies,Senegal,
1306,AG-330,Alex Grayson,Consumer,Dar es Salaam,Dar Es Salaam,Nigeria,
1307,MK-8160,Mike Kennedy,Consumer,Zabrze,Silesia,Poland,
1308,NC-8625,Noah Childs,Corporate,Nzerekore,Nzérékoré,Guinea,
1309,MO-7950,Michael Oakman,Consumer,Baghdad,Baghdad,Iraq,
1310,HF-4995,Herbert Flentye,Consumer,Dakar,Dakar,Iran,
1311,SJ-10215,Sarah Jordon,Consumer,K'ut'aisi,Imereti,Georgia,
1312,AO-810,Anthony O'Donnell,Corporate,Minna,Ar Riyad,Canada,
1313,RM-9375,Raymond Messe,Consumer,Haifa,Haifa,Israel,
1314,MM-8055,Michelle Moray,Consumer,Jos,Dagestan,Iran,
1315,DN-3690,Duane Noonan,Consumer,Chitungwiza,Harare,Zimbabwe,
1316,EB-3930,Eric Barreto,Consumer,Riyadh,Ar Riyad,Saudi Arabia,
1317,NH-8610,Nicole Hansen,Corporate,North York,Ontario,Canada,
1318,EL-3735,Ed Ludwig,Home Office,Shiraz,Fars,Iran,
1319,PS-8760,Pamela Stobb,Consumer,Ashgabat,Ashgabat,Democratic Republic of the Congo,
1320,ST-10530,Shui Tom,Consumer,Cairo,Al Qahirah,Egypt,
1321,RH-9510,Rick Huthwaite,Home Office,Lagos,Lagos,Nigeria,
1322,BD-1605,Brian Dahlen,Consumer,Holon,Tel Aviv,Israel,
1323,SC-10440,Shaun Chance,Corporate,Lagos,Lagos,Nigeria,
1324,CG-2040,Catherine Glotzbach,Home Office,Kartal,Istanbul,Turkey,
1325,TG-11310,Toby Gnade,Consumer,Bishkek,Bishkek,Kyrgyzstan,
1326,FO-4305,Frank Olsen,Consumer,Dayr az Zawr,Dayr Az Zawr,Syria,
1327,CS-1950,Carlos Soltero,Consumer,Istanbul,Istanbul,Canada,
1328,LE-6810,Laurel Elliston,Consumer,Katowice,Silesia,Poland,
1329,DR-2880,Dan Reichenbach,Corporate,Kaduna,Kaduna,Democratic Republic of the Congo,
1330,JR-5700,Jocasta Rupert,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,
1331,MS-7710,Maurice Satty,Consumer,Baghdad,Baghdad,Iraq,
1332,PM-8940,Paul MacIntyre,Consumer,Rabat,Rabat-Salé-Zemmour-Zaer,Turkey,
1333,AZ-750,Annie Zypern,Consumer,Uskudar,Istanbul,Turkey,
1334,AA-375,Allen Armold,Consumer,Livingstone,Lodz,Poland,
1335,FM-4290,Frank Merwin,Home Office,Radom,Masovia,Poland,
1336,CR-2820,Cyra Reiten,Home Office,Antalya,Antalya,Algeria,
1337,VB-11745,Victoria Brennan,Corporate,Chisinau,Chisinau,Moldova,
1338,RH-19600,Rob Haberlin,Consumer,Carol Stream,Illinois,United States,23666.0
1339,KH-6330,Katharine Harms,Corporate,Port Elizabeth,Eastern Cape,Ukraine,
1340,ME-7725,Max Engle,Consumer,Baghdad,Baghdad,Croatia,
1341,FA-4230,Frank Atkinson,Corporate,Abuja,Abuja Capital Territory,Morocco,
1342,GM-4455,Gary Mitchum,Home Office,Kismaayo,Ankara,Turkey,
1343,KH-6510,Keith Herrera,Consumer,Alexandria,Al Iskandariyah,Egypt,
1344,CD-2790,Cynthia Delaney,Home Office,Oran,Oran,Algeria,
1345,NB-8580,Nicole Brennan,Corporate,Pretoria,Gauteng,South Africa,
1346,CS-2250,Chris Selesnick,Corporate,Basra,Al Basrah,Iraq,
1347,SP-10920,Susan Pistek,Consumer,Lagos,Lagos,Nigeria,
1348,TH-11100,Thea Hendricks,Consumer,Sofia,Sofiya-Grad,Bulgaria,
1349,DC-3285,Debra Catini,Consumer,Baraki,Northern,Algeria,
1350,CM-2655,Corinna Mitchell,Home Office,Sanliurfa,Sanliurfa,Turkey,
1351,RF-9735,Roland Fjeld,Consumer,Tel Aviv,Tel Aviv,Israel,
1352,LH-6750,Larry Hughes,Consumer,Istanbul,Istanbul,Turkey,
1353,JM-5265,Janet Molinari,Corporate,Antsiranana,Diana,Madagascar,
1354,CS-1845,Cari Sayre,Corporate,Istanbul,Istanbul,Turkey,
